learner_id,course_id,module_id,content_type,assessment_score,feedback_rating,content_difficulty,recommended_courses
9257,19,25,Video,37,Poor,Easy,5
9258,13,486,Video,79,Good,Easy,17
9259,6,233,Text,98,Excellent,Intermediate,1
9260,19,610,Video,69,Excellent,Intermediate,17
9261,2,884,Text,51,Good,Intermediate,1
9262,6,93,Text,59,Excellent,Intermediate,17
9263,12,489,Text,30,Average,Easy,17
9264,7,783,Quiz,43,Good,Easy,8
9265,18,9,Text,14,Excellent,Intermediate,11
9266,9,962,Video,61,Excellent,Intermediate,16
9267,11,836,Quiz,78,Average,Intermediate,19
9268,19,70,Text,2,Excellent,Hard,13
9269,2,726,Video,47,Poor,Intermediate,5
9270,18,406,Text,72,Average,Hard,1
9271,19,89,Text,85,Good,Easy,4
9272,13,183,Quiz,59,Excellent,Hard,15
9273,15,939,Text,52,Average,Intermediate,10
9274,6,84,Quiz,39,Good,Hard,14
9275,6,889,Text,37,Poor,Hard,8
9276,6,916,Text,43,Good,Easy,15
9277,3,787,Video,8,Excellent,Hard,7
9278,5,600,Text,18,Good,Hard,16
9279,1,258,Quiz,51,Average,Hard,2
9280,6,460,Quiz,42,Average,Easy,15
9281,17,214,Video,53,Good,Intermediate,20
9282,10,979,Text,40,Good,Easy,8
9283,14,808,Text,82,Average,Hard,4
9284,11,113,Video,50,Excellent,Easy,11
9285,3,566,Quiz,11,Average,Intermediate,15
9286,8,920,Video,60,Poor,Hard,14
9287,15,418,Text,27,Excellent,Hard,16
9288,8,766,Video,16,Average,Hard,18
9289,17,843,Text,55,Good,Intermediate,10
9290,17,854,Video,57,Average,Easy,4
9291,2,467,Video,26,Poor,Hard,13
9292,1,488,Text,50,Average,Hard,19
9293,19,13,Quiz,20,Average,Intermediate,20
9294,4,495,Video,2,Poor,Easy,19
9295,16,922,Text,16,Good,Hard,18
9296,13,975,Text,43,Good,Easy,18
9297,11,805,Video,81,Average,Easy,8
9298,3,98,Quiz,78,Poor,Intermediate,20
9299,14,438,Text,86,Average,Intermediate,18
9300,11,290,Video,76,Poor,Hard,4
9301,10,743,Video,76,Good,Hard,8
9302,13,408,Quiz,80,Average,Intermediate,14
9303,16,908,Video,17,Good,Easy,20
9304,1,283,Text,55,Good,Easy,6
9305,1,28,Video,29,Excellent,Intermediate,4
9306,5,864,Video,10,Excellent,Easy,18
9307,15,167,Video,64,Excellent,Intermediate,19
9308,12,671,Text,24,Poor,Intermediate,19
9309,3,581,Video,68,Excellent,Easy,20
9310,2,15,Video,71,Average,Intermediate,10
9311,12,262,Video,39,Excellent,Easy,14
9312,18,944,Quiz,80,Good,Easy,1
9313,19,246,Quiz,48,Average,Hard,1
9314,19,232,Quiz,64,Good,Intermediate,6
9315,2,615,Quiz,65,Excellent,Easy,3
9316,3,657,Text,15,Poor,Hard,9
9317,2,467,Video,67,Average,Intermediate,5
9318,17,538,Text,62,Average,Easy,3
9319,11,514,Text,22,Poor,Hard,11
9320,9,270,Text,64,Good,Intermediate,17
9321,11,185,Video,0,Good,Easy,15
9322,17,46,Quiz,90,Good,Easy,5
9323,18,358,Text,51,Average,Intermediate,15
9324,15,504,Text,79,Poor,Intermediate,11
9325,3,693,Text,34,Good,Hard,6
9326,4,908,Quiz,24,Average,Hard,10
9327,6,140,Text,95,Excellent,Intermediate,17
9328,6,722,Quiz,3,Good,Intermediate,8
9329,7,475,Text,52,Average,Easy,11
9330,13,812,Quiz,64,Average,Intermediate,3
9331,6,417,Video,86,Excellent,Easy,10
9332,13,749,Video,14,Excellent,Easy,8
9333,11,881,Quiz,67,Poor,Hard,11
9334,12,774,Video,62,Average,Hard,13
9335,1,787,Quiz,49,Excellent,Hard,14
9336,4,323,Text,62,Excellent,Easy,18
9337,11,304,Text,60,Poor,Hard,9
9338,2,5,Video,4,Excellent,Hard,7
9339,12,846,Quiz,17,Excellent,Intermediate,3
9340,12,682,Text,32,Poor,Easy,3
9341,9,405,Quiz,46,Poor,Easy,4
9342,2,775,Video,95,Average,Hard,19
9343,14,474,Video,12,Good,Easy,16
9344,15,233,Video,28,Poor,Easy,16
9345,4,620,Text,19,Good,Easy,6
9346,13,380,Video,30,Good,Easy,6
9347,11,13,Video,43,Average,Easy,14
9348,3,468,Text,74,Excellent,Hard,7
9349,12,362,Text,70,Poor,Intermediate,15
9350,17,178,Text,45,Excellent,Hard,7
9351,11,73,Video,18,Excellent,Hard,10
9352,19,397,Video,45,Excellent,Hard,3
9353,12,261,Video,43,Good,Easy,10
9354,10,109,Text,25,Poor,Easy,12
9355,7,979,Video,13,Good,Hard,6
9356,1,866,Video,47,Poor,Easy,8
9357,1,38,Video,62,Good,Hard,16
9358,19,33,Video,22,Average,Hard,20
9359,5,874,Video,72,Poor,Easy,13
9360,3,489,Text,83,Good,Easy,15
9361,17,636,Video,48,Excellent,Hard,20
9362,10,944,Text,72,Excellent,Hard,7
9363,5,756,Quiz,55,Average,Intermediate,17
9364,9,167,Quiz,86,Good,Easy,7
9365,1,149,Video,34,Average,Easy,6
9366,17,854,Text,67,Poor,Intermediate,18
9367,6,510,Video,15,Excellent,Easy,18
9368,1,535,Video,77,Good,Easy,19
9369,5,329,Quiz,66,Poor,Easy,5
9370,16,659,Video,21,Poor,Intermediate,13
9371,5,134,Quiz,57,Excellent,Intermediate,8
9372,8,49,Text,45,Excellent,Intermediate,4
9373,13,519,Quiz,67,Good,Intermediate,1
9374,17,202,Video,0,Average,Easy,1
9375,14,105,Quiz,77,Poor,Hard,9
9376,5,176,Quiz,73,Average,Easy,10
9377,3,938,Quiz,42,Average,Hard,4
9378,5,709,Text,20,Average,Intermediate,20
9379,19,160,Video,77,Good,Intermediate,5
9380,9,430,Text,60,Average,Hard,12
9381,13,115,Quiz,47,Poor,Easy,3
9382,11,591,Quiz,35,Poor,Intermediate,19
9383,18,675,Text,88,Average,Easy,15
9384,4,162,Quiz,27,Excellent,Easy,6
9385,15,191,Video,71,Poor,Hard,17
9386,9,585,Text,81,Average,Hard,12
9387,4,607,Text,52,Excellent,Intermediate,1
9388,13,46,Text,52,Good,Hard,6
9389,13,618,Video,63,Excellent,Hard,18
9390,9,661,Quiz,17,Good,Intermediate,9
9391,1,28,Video,14,Excellent,Hard,3
9392,16,441,Video,87,Excellent,Intermediate,20
9393,4,812,Quiz,49,Excellent,Intermediate,12
9394,7,44,Text,32,Poor,Easy,1
9395,15,437,Quiz,86,Average,Easy,7
9396,16,303,Quiz,17,Average,Hard,4
9397,19,250,Video,81,Excellent,Intermediate,1
9398,11,283,Text,53,Excellent,Easy,15
9399,17,371,Quiz,16,Poor,Intermediate,10
9400,11,8,Quiz,9,Good,Easy,5
9401,4,900,Text,55,Good,Hard,16
9402,7,830,Quiz,69,Excellent,Intermediate,10
9403,2,857,Video,45,Excellent,Easy,9
9404,8,389,Video,13,Good,Intermediate,9
9405,1,962,Quiz,96,Poor,Hard,5
9406,9,933,Text,0,Average,Intermediate,4
9407,11,207,Quiz,99,Poor,Intermediate,17
9408,7,712,Text,32,Good,Easy,9
9409,9,20,Quiz,99,Excellent,Easy,17
9410,11,591,Text,3,Poor,Intermediate,5
9411,6,7,Video,53,Good,Easy,1
9412,3,985,Video,88,Excellent,Intermediate,9
9413,5,757,Video,3,Poor,Easy,16
9414,15,528,Video,67,Average,Easy,18
9415,19,150,Quiz,54,Poor,Hard,12
9416,12,506,Video,82,Average,Intermediate,2
9417,14,36,Video,57,Poor,Hard,6
9418,1,849,Quiz,62,Excellent,Intermediate,13
9419,19,640,Text,32,Excellent,Easy,12
9420,8,423,Video,18,Good,Hard,4
9421,10,971,Text,28,Average,Intermediate,9
9422,4,937,Video,15,Poor,Hard,12
9423,7,605,Text,87,Average,Hard,2
9424,17,3,Quiz,27,Poor,Easy,3
9425,14,348,Text,17,Good,Hard,4
9426,11,203,Text,8,Poor,Intermediate,1
9427,9,225,Text,15,Average,Easy,20
9428,17,159,Text,83,Excellent,Easy,20
9429,8,750,Quiz,62,Excellent,Easy,20
9430,1,89,Video,94,Poor,Hard,3
9431,2,597,Text,69,Good,Easy,16
9432,1,50,Quiz,88,Good,Hard,3
9433,17,11,Text,78,Excellent,Intermediate,13
9434,19,27,Quiz,2,Average,Hard,3
9435,12,384,Quiz,17,Excellent,Hard,16
9436,10,391,Video,91,Average,Easy,17
9437,4,477,Text,40,Poor,Intermediate,6
9438,15,262,Text,76,Poor,Easy,18
9439,12,334,Quiz,38,Excellent,Hard,12
9440,3,848,Text,46,Poor,Intermediate,7
9441,9,280,Text,73,Excellent,Hard,16
9442,18,577,Quiz,55,Excellent,Intermediate,14
9443,18,247,Video,86,Excellent,Intermediate,8
9444,11,69,Quiz,75,Excellent,Hard,18
9445,10,684,Quiz,56,Excellent,Easy,9
9446,10,170,Video,85,Poor,Hard,20
9447,14,108,Text,57,Excellent,Intermediate,17
9448,6,763,Quiz,47,Excellent,Easy,8
9449,12,10,Text,66,Average,Easy,8
9450,15,71,Quiz,17,Poor,Hard,1
9451,14,93,Video,72,Average,Intermediate,1
9452,10,540,Video,59,Average,Hard,14
9453,16,235,Text,6,Average,Easy,14
9454,8,979,Quiz,6,Good,Easy,18
9455,5,617,Quiz,16,Excellent,Hard,5
9456,2,791,Quiz,41,Good,Intermediate,13
9457,12,735,Quiz,17,Good,Hard,15
9458,8,910,Quiz,81,Poor,Hard,6
9459,16,552,Quiz,49,Poor,Intermediate,6
9460,10,480,Quiz,83,Excellent,Easy,18
9461,17,763,Quiz,88,Excellent,Intermediate,10
9462,2,162,Quiz,74,Excellent,Intermediate,6
9463,10,189,Video,94,Excellent,Hard,16
9464,17,320,Video,75,Good,Hard,15
9465,11,357,Video,75,Average,Hard,17
9466,15,824,Quiz,25,Poor,Easy,10
9467,6,80,Quiz,96,Poor,Easy,16
9468,2,212,Text,81,Average,Hard,6
9469,1,502,Video,14,Average,Hard,2
9470,9,204,Video,53,Average,Easy,14
9471,8,354,Video,57,Good,Intermediate,1
9472,2,38,Video,96,Poor,Intermediate,16
9473,4,710,Video,66,Good,Hard,2
9474,12,241,Quiz,4,Excellent,Intermediate,16
9475,17,917,Text,29,Excellent,Easy,17
9476,15,822,Video,15,Good,Hard,17
9477,16,245,Text,63,Excellent,Hard,12
9478,8,993,Video,35,Poor,Intermediate,1
9479,2,270,Video,92,Excellent,Easy,1
9480,2,490,Text,95,Average,Easy,12
9481,5,450,Video,62,Average,Easy,16
9482,16,854,Video,67,Average,Easy,3
9483,18,758,Quiz,58,Good,Intermediate,13
9484,11,499,Text,16,Average,Intermediate,3
9485,10,202,Quiz,38,Average,Intermediate,4
9486,9,494,Video,30,Average,Hard,19
9487,8,480,Video,72,Average,Easy,20
9488,10,900,Quiz,10,Average,Intermediate,7
9489,19,911,Video,48,Average,Intermediate,15
9490,15,855,Video,56,Good,Intermediate,8
9491,16,258,Video,53,Good,Easy,2
9492,19,645,Quiz,58,Excellent,Hard,9
9493,16,522,Text,49,Good,Hard,4
9494,1,271,Video,54,Good,Intermediate,10
9495,10,672,Video,75,Poor,Hard,19
9496,17,779,Quiz,41,Average,Easy,2
9497,2,216,Text,96,Poor,Intermediate,19
9498,13,547,Text,12,Excellent,Intermediate,16
9499,15,15,Quiz,8,Good,Easy,19
9500,4,889,Video,48,Excellent,Intermediate,10
9501,15,448,Quiz,8,Poor,Hard,20
9502,14,472,Text,21,Good,Easy,16
9503,14,675,Text,55,Excellent,Easy,5
9504,8,898,Video,93,Good,Easy,9
9505,10,233,Text,13,Poor,Intermediate,17
9506,18,669,Video,28,Average,Hard,3
9507,14,408,Quiz,50,Good,Hard,6
9508,18,510,Video,26,Excellent,Easy,18
9509,11,637,Text,28,Excellent,Hard,7
9510,1,768,Quiz,71,Poor,Easy,7
9511,11,189,Text,98,Average,Hard,7
9512,18,586,Video,89,Poor,Intermediate,4
9513,17,865,Video,87,Average,Easy,3
9514,8,143,Video,24,Average,Hard,9
9515,16,296,Text,78,Good,Hard,4
9516,10,588,Quiz,19,Poor,Hard,18
9517,19,814,Quiz,86,Average,Easy,3
9518,3,966,Video,66,Average,Intermediate,3
9519,12,147,Quiz,44,Average,Hard,17
9520,12,525,Text,38,Excellent,Hard,13
9521,15,209,Quiz,28,Poor,Hard,6
9522,12,42,Video,98,Excellent,Hard,13
9523,10,918,Video,25,Average,Easy,13
9524,14,433,Video,15,Average,Easy,13
9525,15,960,Video,73,Poor,Easy,5
9526,12,311,Video,12,Excellent,Hard,19
9527,16,296,Video,42,Average,Hard,11
9528,6,946,Text,53,Good,Intermediate,8
9529,1,346,Text,27,Good,Intermediate,14
9530,2,65,Quiz,65,Poor,Intermediate,3
9531,7,811,Video,88,Excellent,Intermediate,18
9532,8,907,Text,90,Good,Intermediate,6
9533,18,256,Quiz,33,Average,Intermediate,2
9534,6,417,Video,32,Excellent,Intermediate,11
9535,6,795,Quiz,18,Average,Hard,7
9536,13,461,Video,16,Excellent,Intermediate,13
9537,7,489,Quiz,6,Excellent,Intermediate,18
9538,14,722,Video,63,Excellent,Easy,19
9539,16,422,Text,33,Average,Hard,6
9540,4,23,Text,41,Average,Hard,10
9541,14,894,Quiz,87,Excellent,Intermediate,2
9542,9,692,Video,74,Poor,Hard,3
9543,10,17,Quiz,68,Excellent,Hard,19
9544,10,85,Video,71,Average,Hard,11
9545,12,905,Quiz,62,Excellent,Easy,1
9546,1,210,Quiz,53,Good,Easy,5
9547,12,453,Text,34,Poor,Easy,7
9548,12,446,Text,68,Good,Intermediate,15
9549,19,290,Quiz,21,Excellent,Intermediate,5
9550,10,307,Quiz,67,Excellent,Hard,16
9551,13,244,Video,38,Excellent,Intermediate,6
9552,9,206,Quiz,66,Average,Intermediate,18
9553,8,733,Video,97,Good,Hard,15
9554,19,94,Text,39,Good,Easy,8
9555,11,658,Quiz,91,Poor,Intermediate,11
9556,15,150,Text,14,Excellent,Hard,13
9557,19,288,Quiz,31,Average,Intermediate,8
9558,8,696,Quiz,54,Poor,Intermediate,20
9559,12,958,Text,10,Good,Intermediate,2
9560,19,593,Quiz,63,Average,Hard,11
9561,7,901,Quiz,68,Poor,Intermediate,6
9562,1,792,Text,42,Excellent,Easy,19
9563,8,122,Quiz,72,Poor,Intermediate,16
9564,6,661,Text,75,Excellent,Hard,14
9565,7,245,Text,52,Excellent,Hard,16
9566,10,459,Quiz,82,Average,Easy,13
9567,17,346,Quiz,54,Good,Intermediate,16
9568,7,185,Quiz,8,Good,Intermediate,7
9569,17,809,Text,19,Poor,Easy,19
9570,18,23,Quiz,39,Good,Hard,20
9571,5,134,Video,90,Good,Easy,9
9572,14,431,Video,0,Poor,Easy,4
9573,12,437,Text,66,Poor,Intermediate,7
9574,18,200,Text,47,Excellent,Intermediate,8
9575,11,635,Quiz,83,Poor,Hard,11
9576,14,694,Quiz,15,Average,Easy,4
9577,18,261,Text,58,Average,Intermediate,8
9578,12,389,Text,57,Poor,Hard,3
9579,19,904,Video,24,Good,Intermediate,6
9580,6,865,Video,96,Poor,Hard,18
9581,18,750,Video,65,Excellent,Hard,2
9582,5,119,Video,69,Good,Intermediate,5
9583,11,209,Text,25,Excellent,Intermediate,5
9584,18,877,Text,86,Excellent,Hard,3
9585,2,230,Quiz,86,Poor,Intermediate,5
9586,2,530,Video,38,Good,Easy,18
9587,19,236,Video,66,Good,Hard,8
9588,19,983,Quiz,1,Average,Easy,20
9589,18,282,Text,77,Good,Easy,20
9590,17,19,Video,80,Poor,Hard,15
9591,11,779,Quiz,8,Good,Hard,11
9592,2,923,Video,41,Excellent,Easy,2
9593,8,199,Quiz,86,Excellent,Intermediate,9
9594,8,193,Text,33,Excellent,Intermediate,15
9595,5,977,Text,36,Good,Hard,7
9596,11,202,Text,10,Average,Easy,20
9597,6,241,Video,31,Excellent,Intermediate,2
9598,5,210,Text,81,Excellent,Easy,9
9599,3,994,Quiz,25,Good,Hard,15
9600,3,460,Text,20,Poor,Easy,12
9601,10,814,Text,97,Excellent,Intermediate,19
9602,12,445,Video,56,Average,Intermediate,9
9603,18,497,Quiz,36,Good,Intermediate,2
9604,5,52,Text,44,Excellent,Intermediate,14
9605,17,183,Quiz,62,Average,Easy,12
9606,1,802,Video,57,Excellent,Intermediate,17
9607,5,627,Text,83,Poor,Intermediate,8
9608,16,58,Text,19,Poor,Intermediate,19
9609,5,868,Quiz,53,Average,Intermediate,10
9610,13,466,Video,1,Poor,Easy,18
9611,10,28,Text,35,Average,Hard,11
9612,2,579,Text,14,Good,Easy,19
9613,15,186,Video,16,Good,Hard,1
9614,3,266,Video,30,Poor,Intermediate,6
9615,2,236,Quiz,16,Excellent,Intermediate,20
9616,1,47,Text,99,Poor,Intermediate,11
9617,16,574,Text,82,Excellent,Hard,5
9618,10,783,Quiz,47,Good,Easy,13
9619,6,963,Quiz,40,Excellent,Easy,15
9620,7,862,Video,2,Good,Intermediate,19
9621,12,905,Text,63,Excellent,Easy,9
9622,17,915,Text,11,Excellent,Intermediate,13
9623,14,56,Text,11,Poor,Intermediate,16
9624,5,745,Video,72,Excellent,Hard,12
9625,8,484,Video,84,Good,Hard,20
9626,17,896,Video,31,Excellent,Hard,8
9627,12,246,Video,17,Poor,Intermediate,5
9628,16,330,Video,60,Excellent,Easy,15
9629,5,687,Text,4,Average,Intermediate,12
9630,17,79,Video,61,Poor,Intermediate,20
9631,10,112,Text,49,Average,Hard,17
9632,13,805,Video,63,Excellent,Hard,4
9633,10,930,Video,4,Good,Easy,14
9634,12,736,Text,5,Average,Intermediate,14
9635,3,859,Text,2,Good,Intermediate,6
9636,17,652,Video,81,Average,Hard,19
9637,5,979,Quiz,7,Good,Hard,6
9638,14,209,Text,47,Poor,Easy,13
9639,8,94,Video,88,Average,Hard,8
9640,6,812,Video,39,Average,Intermediate,14
9641,9,382,Video,85,Good,Intermediate,17
9642,16,307,Video,91,Good,Easy,7
9643,9,697,Text,48,Average,Intermediate,4
9644,9,113,Quiz,73,Good,Hard,16
9645,2,925,Quiz,85,Average,Easy,10
9646,16,964,Video,91,Good,Hard,12
9647,7,170,Video,92,Average,Easy,9
9648,9,23,Video,74,Excellent,Easy,6
9649,16,193,Video,64,Excellent,Hard,13
9650,4,313,Quiz,60,Average,Easy,5
9651,17,738,Quiz,34,Excellent,Intermediate,13
9652,18,258,Quiz,66,Average,Hard,15
9653,4,778,Text,89,Poor,Intermediate,8
9654,4,502,Quiz,35,Poor,Hard,20
9655,4,252,Text,52,Excellent,Hard,18
9656,7,652,Video,24,Excellent,Hard,10
9657,4,276,Text,60,Excellent,Hard,14
9658,13,292,Text,28,Good,Hard,18
9659,19,791,Quiz,32,Good,Easy,12
9660,8,96,Video,92,Average,Easy,3
9661,2,738,Quiz,28,Average,Hard,7
9662,11,230,Quiz,37,Excellent,Intermediate,17
9663,12,638,Quiz,7,Good,Hard,2
9664,5,924,Quiz,70,Poor,Intermediate,3
9665,7,824,Text,90,Excellent,Hard,18
9666,3,897,Video,60,Poor,Hard,12
9667,19,741,Video,68,Average,Hard,8
9668,18,85,Video,47,Excellent,Easy,3
9669,6,505,Quiz,92,Excellent,Intermediate,15
9670,9,149,Video,32,Good,Hard,17
9671,3,345,Quiz,76,Excellent,Intermediate,13
9672,19,88,Video,13,Average,Intermediate,20
9673,8,357,Quiz,51,Average,Intermediate,1
9674,19,736,Quiz,72,Excellent,Intermediate,20
9675,7,874,Text,59,Good,Intermediate,6
9676,18,948,Text,91,Excellent,Easy,14
9677,13,458,Text,45,Excellent,Intermediate,12
9678,3,689,Video,19,Good,Intermediate,9
9679,4,738,Text,60,Good,Intermediate,5
9680,16,589,Text,59,Excellent,Easy,10
9681,8,743,Video,67,Excellent,Intermediate,16
9682,5,572,Video,84,Poor,Intermediate,16
9683,13,461,Video,25,Good,Hard,17
9684,19,347,Video,1,Average,Hard,2
9685,3,125,Quiz,25,Good,Easy,18
9686,6,992,Text,70,Excellent,Hard,3
9687,2,28,Video,48,Excellent,Hard,10
9688,6,27,Video,16,Poor,Easy,1
9689,8,501,Video,10,Excellent,Intermediate,18
9690,3,99,Video,86,Average,Intermediate,3
9691,5,447,Video,39,Good,Intermediate,8
9692,15,193,Quiz,41,Average,Easy,20
9693,19,705,Text,92,Poor,Intermediate,7
9694,7,782,Quiz,27,Average,Easy,11
9695,14,474,Video,66,Excellent,Intermediate,11
9696,11,464,Video,13,Poor,Hard,1
9697,18,877,Text,73,Excellent,Easy,16
9698,13,569,Text,84,Poor,Hard,12
9699,10,482,Quiz,35,Poor,Hard,20
9700,10,755,Video,11,Poor,Intermediate,19
9701,3,359,Text,46,Average,Intermediate,19
9702,1,180,Quiz,65,Poor,Hard,8
9703,16,711,Video,89,Good,Easy,10
9704,16,336,Quiz,13,Excellent,Easy,17
9705,8,373,Video,85,Average,Easy,5
9706,2,745,Video,0,Good,Easy,14
9707,11,680,Video,4,Excellent,Hard,14
9708,11,135,Video,93,Average,Intermediate,3
9709,3,604,Text,19,Good,Intermediate,3
9710,6,669,Text,50,Good,Easy,14
9711,6,556,Video,22,Average,Easy,9
9712,11,270,Text,8,Good,Easy,12
9713,10,996,Quiz,25,Poor,Hard,16
9714,14,511,Quiz,15,Average,Hard,8
9715,7,173,Quiz,55,Average,Hard,7
9716,1,516,Quiz,38,Excellent,Easy,4
9717,9,553,Text,58,Good,Intermediate,19
9718,11,724,Text,1,Good,Hard,8
9719,8,925,Video,53,Poor,Hard,10
9720,9,220,Quiz,84,Poor,Easy,14
9721,13,97,Quiz,42,Excellent,Intermediate,17
9722,3,437,Text,18,Poor,Hard,5
9723,19,647,Quiz,32,Excellent,Intermediate,13
9724,3,734,Quiz,27,Average,Hard,9
9725,5,181,Text,0,Excellent,Intermediate,11
9726,19,143,Quiz,66,Average,Intermediate,3
9727,18,214,Video,16,Excellent,Easy,9
9728,18,387,Text,30,Poor,Hard,19
9729,7,977,Quiz,38,Good,Intermediate,4
9730,8,217,Text,65,Poor,Hard,4
9731,7,121,Video,2,Average,Intermediate,3
9732,4,860,Quiz,86,Excellent,Hard,9
9733,19,872,Quiz,82,Good,Intermediate,12
9734,8,292,Video,60,Good,Hard,16
9735,3,465,Video,1,Average,Hard,11
9736,7,634,Quiz,21,Average,Easy,9
9737,1,145,Text,20,Good,Hard,17
9738,15,529,Text,12,Excellent,Hard,6
9739,10,515,Quiz,88,Excellent,Hard,6
9740,10,996,Quiz,78,Average,Hard,16
9741,9,964,Video,5,Excellent,Intermediate,18
9742,2,423,Quiz,71,Average,Easy,20
9743,11,478,Video,90,Excellent,Intermediate,15
9744,15,235,Video,35,Excellent,Intermediate,19
9745,1,372,Quiz,85,Average,Easy,15
9746,6,715,Quiz,43,Poor,Hard,7
9747,15,588,Quiz,36,Poor,Hard,16
9748,9,828,Video,46,Good,Hard,20
9749,3,418,Video,26,Good,Easy,13
9750,6,603,Video,79,Good,Intermediate,5
9751,13,54,Video,70,Excellent,Easy,1
9752,8,158,Quiz,39,Poor,Easy,18
9753,7,973,Video,86,Good,Intermediate,14
9754,7,647,Text,73,Good,Easy,3
9755,12,763,Video,42,Excellent,Hard,7
9756,5,87,Text,79,Good,Hard,5
9757,14,262,Video,56,Excellent,Hard,20
9758,8,76,Quiz,24,Average,Easy,2
9759,18,508,Quiz,65,Average,Easy,7
9760,13,591,Text,38,Good,Hard,20
9761,16,730,Text,25,Average,Easy,9
9762,6,393,Text,14,Excellent,Hard,3
9763,17,329,Quiz,59,Good,Easy,20
9764,13,538,Text,81,Average,Intermediate,10
9765,16,657,Quiz,99,Excellent,Intermediate,14
9766,17,988,Text,27,Poor,Intermediate,10
9767,14,831,Quiz,56,Average,Intermediate,6
9768,17,234,Text,19,Excellent,Easy,2
9769,18,539,Text,42,Poor,Intermediate,1
9770,17,389,Quiz,27,Poor,Intermediate,17
9771,16,751,Text,26,Excellent,Hard,4
9772,1,547,Text,11,Good,Hard,15
9773,10,925,Video,68,Poor,Intermediate,1
9774,11,385,Quiz,93,Average,Easy,6
9775,18,194,Video,0,Good,Intermediate,14
9776,11,166,Video,99,Poor,Easy,9
9777,10,500,Quiz,98,Excellent,Intermediate,8
9778,17,981,Video,47,Average,Intermediate,8
9779,6,736,Quiz,96,Average,Hard,7
9780,6,973,Video,12,Poor,Hard,1
9781,13,549,Quiz,31,Poor,Easy,14
9782,8,842,Quiz,41,Excellent,Easy,6
9783,9,902,Text,39,Excellent,Intermediate,9
9784,3,434,Quiz,19,Average,Hard,6
9785,12,602,Text,14,Average,Hard,3
9786,14,885,Quiz,10,Average,Easy,20
9787,17,824,Text,82,Excellent,Intermediate,18
9788,13,915,Video,43,Excellent,Easy,19
9789,8,286,Video,26,Average,Intermediate,9
9790,3,708,Quiz,4,Average,Easy,2
9791,17,617,Quiz,1,Average,Hard,3
9792,17,690,Quiz,44,Excellent,Intermediate,19
9793,12,799,Quiz,36,Good,Intermediate,20
9794,18,958,Quiz,2,Average,Hard,18
9795,2,750,Text,41,Average,Intermediate,2
9796,16,760,Video,60,Good,Easy,1
9797,11,749,Quiz,30,Poor,Easy,7
9798,6,723,Quiz,45,Good,Easy,12
9799,10,599,Text,41,Average,Easy,11
9800,19,287,Video,35,Excellent,Easy,3
9801,2,876,Text,17,Poor,Hard,8
9802,4,924,Text,14,Excellent,Easy,20
9803,13,132,Video,71,Excellent,Intermediate,5
9804,1,112,Video,34,Excellent,Hard,7
9805,17,393,Video,70,Excellent,Easy,16
9806,15,210,Text,10,Good,Hard,15
9807,16,118,Quiz,53,Excellent,Intermediate,5
9808,2,689,Video,98,Good,Easy,15
9809,11,666,Quiz,64,Poor,Intermediate,2
9810,9,757,Video,79,Poor,Easy,19
9811,11,747,Text,76,Good,Easy,13
9812,7,898,Video,25,Poor,Intermediate,5
9813,12,409,Quiz,59,Poor,Easy,12
9814,12,23,Text,71,Excellent,Easy,4
9815,13,47,Text,9,Poor,Hard,13
9816,1,137,Video,99,Poor,Intermediate,15
9817,3,719,Video,41,Poor,Intermediate,17
9818,15,238,Quiz,45,Excellent,Hard,10
9819,6,635,Video,45,Good,Hard,11
9820,6,73,Text,95,Average,Easy,2
9821,6,814,Video,43,Poor,Easy,19
9822,13,723,Text,22,Good,Hard,16
9823,15,442,Quiz,62,Average,Hard,19
9824,15,660,Text,5,Poor,Easy,1
9825,18,145,Video,74,Good,Intermediate,20
9826,1,824,Text,91,Average,Hard,4
9827,10,402,Quiz,34,Average,Hard,20
9828,4,847,Text,48,Poor,Easy,5
9829,18,369,Text,97,Poor,Hard,13
9830,11,948,Video,18,Excellent,Intermediate,20
9831,16,963,Quiz,94,Poor,Intermediate,8
9832,13,900,Video,66,Good,Easy,14
9833,18,22,Quiz,35,Average,Hard,3
9834,15,217,Text,76,Excellent,Hard,3
9835,9,756,Text,51,Excellent,Intermediate,3
9836,13,371,Video,21,Good,Hard,16
9837,12,504,Quiz,15,Good,Easy,19
9838,16,39,Video,43,Good,Hard,10
9839,11,686,Video,2,Average,Intermediate,3
9840,9,160,Text,86,Poor,Easy,3
9841,8,178,Text,20,Excellent,Intermediate,13
9842,16,916,Quiz,8,Good,Easy,7
9843,4,100,Video,24,Poor,Easy,8
9844,6,86,Quiz,91,Average,Intermediate,14
9845,3,986,Text,3,Excellent,Intermediate,15
9846,6,654,Video,45,Average,Intermediate,16
9847,17,365,Quiz,84,Average,Hard,15
9848,10,297,Quiz,17,Excellent,Easy,8
9849,2,296,Video,92,Good,Intermediate,20
9850,15,286,Quiz,26,Poor,Intermediate,2
9851,13,526,Text,55,Excellent,Intermediate,15
9852,5,101,Text,61,Average,Hard,18
9853,11,634,Quiz,21,Good,Easy,8
9854,8,109,Text,36,Average,Hard,1
9855,4,176,Quiz,21,Poor,Hard,1
9856,4,801,Video,4,Good,Intermediate,13
9857,17,6,Quiz,16,Average,Hard,5
9858,5,449,Text,53,Good,Hard,4
9859,18,669,Quiz,65,Poor,Intermediate,4
