learner_id,previous_performance,learning_style,learning_goal,engagement_time,completion_rate,preferred_pacing,content_interaction,prev_course
8998,77,auditory,Complete course,118,0.66,Slow,35,20
8999,79,auditory,Master topic,94,0.95,Moderate,10,5
9000,75,kinesthetic,Master topic,158,0.72,Fast,7,13
9001,37,visual,Complete course,116,0.62,Fast,30,14
9002,77,kinesthetic,Gain certification,81,0.86,Slow,30,7
9003,85,visual,Gain certification,31,0.98,Fast,16,10
9004,33,auditory,Gain certification,281,0.8,Moderate,6,1
9005,40,kinesthetic,Master topic,60,0.51,Slow,35,7
9006,33,auditory,Master topic,184,0.87,Moderate,18,10
9007,71,visual,Complete course,161,0.54,Moderate,46,13
9008,73,visual,Complete course,213,0.43,Moderate,25,11
9009,59,auditory,Complete course,230,0.37,Moderate,15,16
9010,57,visual,Gain certification,231,0.7,Fast,16,17
9011,68,auditory,Gain certification,111,0.5,Slow,47,3
9012,14,visual,Master topic,46,0.83,Fast,39,1
9013,30,auditory,Master topic,83,0.85,Fast,21,19
9014,99,kinesthetic,Master topic,169,0.73,Moderate,15,9
9015,95,visual,Master topic,294,0.2,Slow,34,8
9016,76,visual,Complete course,262,0.58,Moderate,43,17
9017,39,auditory,Gain certification,99,0.49,Moderate,41,11
9018,64,visual,Master topic,72,0.23,Fast,21,9
9019,78,visual,Gain certification,221,0.36,Slow,44,19
9020,94,auditory,Gain certification,273,0.43,Slow,13,18
9021,7,auditory,Complete course,185,0.77,Slow,37,11
9022,52,visual,Master topic,88,0.4,Slow,14,20
9023,98,auditory,Master topic,185,0.95,Fast,45,12
9024,74,auditory,Master topic,166,0.75,Moderate,46,11
9025,24,visual,Master topic,34,0.69,Slow,48,2
9026,94,auditory,Gain certification,210,0.9,Slow,34,7
9027,29,auditory,Complete course,46,0.64,Fast,19,9
9028,85,auditory,Complete course,269,0.92,Slow,6,7
9029,59,visual,Master topic,276,0.48,Slow,31,17
9030,20,kinesthetic,Master topic,55,0.61,Moderate,49,6
9031,14,kinesthetic,Gain certification,91,0.22,Moderate,14,14
9032,64,visual,Master topic,271,0.23,Slow,6,15
9033,62,kinesthetic,Master topic,35,0.76,Slow,32,3
9034,15,kinesthetic,Master topic,247,0.47,Slow,37,6
9035,78,visual,Gain certification,195,0.59,Fast,7,7
9036,11,visual,Master topic,88,0.83,Fast,32,15
9037,17,auditory,Master topic,189,0.33,Moderate,29,2
9038,84,kinesthetic,Complete course,275,0.95,Fast,27,9
9039,8,kinesthetic,Complete course,61,0.24,Slow,45,5
9040,78,auditory,Complete course,157,0.78,Slow,24,15
9041,94,kinesthetic,Gain certification,113,0.24,Slow,29,6
9042,28,visual,Complete course,50,0.24,Moderate,18,8
9043,37,visual,Complete course,46,0.77,Moderate,29,1
9044,46,auditory,Master topic,58,0.65,Moderate,33,16
9045,90,auditory,Master topic,276,0.69,Moderate,47,10
9046,69,auditory,Master topic,189,0.34,Moderate,36,15
9047,42,kinesthetic,Master topic,150,0.67,Fast,35,13
9048,8,kinesthetic,Master topic,298,0.93,Moderate,38,1
9049,97,kinesthetic,Complete course,76,0.52,Slow,47,20
9050,8,visual,Master topic,48,0.41,Moderate,28,14
9051,68,auditory,Master topic,285,0.58,Fast,38,6
9052,64,visual,Master topic,254,0.74,Moderate,35,13
9053,33,visual,Complete course,66,0.54,Fast,41,19
9054,55,kinesthetic,Gain certification,194,0.41,Moderate,46,3
9055,27,auditory,Gain certification,240,0.47,Moderate,5,6
9056,44,visual,Complete course,277,0.32,Slow,8,6
9057,77,auditory,Gain certification,273,0.61,Moderate,39,15
9058,73,kinesthetic,Gain certification,80,0.29,Slow,6,8
9059,94,kinesthetic,Complete course,208,0.83,Slow,25,9
9060,62,kinesthetic,Gain certification,30,0.7,Slow,22,7
9061,54,visual,Complete course,90,0.76,Moderate,18,15
9062,50,visual,Complete course,150,0.6,Moderate,22,7
9063,54,auditory,Master topic,96,0.88,Fast,28,19
9064,19,kinesthetic,Master topic,209,0.33,Slow,35,2
9065,66,visual,Complete course,291,0.99,Fast,44,11
9066,2,auditory,Complete course,86,0.2,Fast,26,8
9067,12,visual,Master topic,215,0.85,Fast,42,18
9068,5,kinesthetic,Complete course,140,0.34,Slow,24,5
9069,3,kinesthetic,Gain certification,51,0.75,Fast,1,10
9070,72,visual,Gain certification,113,0.38,Fast,42,4
9071,66,visual,Gain certification,204,0.31,Moderate,27,6
9072,3,visual,Gain certification,33,0.84,Fast,4,16
9073,4,visual,Gain certification,140,0.47,Slow,26,8
9074,87,visual,Master topic,238,0.45,Slow,44,15
9075,2,auditory,Master topic,153,0.41,Moderate,45,15
9076,86,kinesthetic,Complete course,166,0.22,Moderate,6,12
9077,4,kinesthetic,Gain certification,123,0.62,Fast,32,3
9078,99,kinesthetic,Complete course,162,0.84,Fast,28,3
9079,27,kinesthetic,Gain certification,253,0.8,Fast,34,16
9080,59,visual,Master topic,207,0.39,Fast,34,18
9081,86,kinesthetic,Complete course,44,0.45,Slow,34,12
9082,86,kinesthetic,Gain certification,143,0.95,Moderate,10,20
9083,63,auditory,Master topic,190,0.74,Slow,4,5
9084,16,kinesthetic,Gain certification,220,0.64,Fast,28,8
9085,51,auditory,Complete course,134,0.94,Slow,8,4
9086,69,visual,Master topic,228,0.62,Moderate,47,17
9087,20,visual,Complete course,204,0.93,Fast,9,1
9088,48,auditory,Gain certification,131,0.98,Slow,23,15
9089,25,visual,Master topic,266,0.23,Fast,37,19
9090,36,visual,Gain certification,250,0.94,Slow,43,12
9091,32,visual,Gain certification,157,0.27,Slow,49,5
9092,17,auditory,Master topic,79,0.21,Slow,8,4
9093,98,kinesthetic,Complete course,71,0.74,Slow,9,4
9094,79,auditory,Complete course,245,0.4,Slow,42,19
9095,35,kinesthetic,Gain certification,53,0.84,Slow,1,9
9096,52,kinesthetic,Complete course,244,0.7,Fast,2,8
9097,33,kinesthetic,Complete course,162,0.44,Slow,1,3
9098,55,visual,Complete course,237,0.55,Slow,38,18
9099,48,visual,Master topic,56,0.43,Fast,22,12
9100,9,kinesthetic,Master topic,87,0.79,Fast,19,16
9101,10,visual,Master topic,248,0.36,Moderate,19,2
9102,86,kinesthetic,Complete course,177,0.88,Fast,6,6
9103,83,auditory,Master topic,152,0.58,Fast,29,9
9104,41,kinesthetic,Master topic,214,0.42,Fast,2,5
9105,54,kinesthetic,Master topic,172,0.38,Moderate,11,10
9106,66,auditory,Gain certification,140,0.51,Moderate,2,18
9107,31,visual,Master topic,279,0.76,Fast,35,4
9108,14,auditory,Gain certification,90,0.73,Moderate,18,6
9109,63,auditory,Master topic,73,0.88,Slow,13,18
9110,56,visual,Gain certification,67,0.28,Slow,24,5
9111,2,kinesthetic,Gain certification,153,0.51,Moderate,10,17
9112,75,visual,Gain certification,232,0.79,Slow,43,2
9113,74,kinesthetic,Gain certification,200,1.0,Moderate,31,10
9114,9,auditory,Gain certification,40,0.85,Slow,17,13
9115,63,visual,Master topic,149,0.97,Fast,20,6
9116,73,visual,Gain certification,200,0.96,Fast,3,11
9117,26,auditory,Master topic,154,0.23,Slow,24,1
9118,71,visual,Complete course,247,0.37,Slow,4,20
9119,28,visual,Gain certification,97,0.36,Moderate,38,14
9120,59,visual,Master topic,44,0.76,Fast,45,16
9121,27,auditory,Master topic,50,0.62,Slow,35,20
9122,16,kinesthetic,Master topic,134,0.51,Moderate,39,15
9123,75,kinesthetic,Gain certification,90,0.47,Moderate,41,13
9124,13,auditory,Complete course,79,0.88,Fast,47,20
9125,37,visual,Master topic,248,0.74,Moderate,22,14
9126,89,auditory,Complete course,265,0.32,Moderate,3,20
9127,0,auditory,Gain certification,146,0.82,Moderate,46,16
9128,19,visual,Master topic,225,0.29,Fast,24,16
9129,94,visual,Complete course,277,0.92,Slow,40,9
9130,95,visual,Gain certification,126,0.47,Moderate,8,4
9131,8,kinesthetic,Complete course,103,0.54,Slow,43,18
9132,31,kinesthetic,Master topic,138,0.3,Fast,39,11
9133,44,visual,Gain certification,299,0.65,Moderate,36,13
9134,26,kinesthetic,Gain certification,246,0.38,Moderate,40,19
9135,99,auditory,Gain certification,78,0.84,Fast,14,8
9136,27,auditory,Gain certification,31,0.9,Slow,21,1
9137,93,auditory,Master topic,267,0.5,Fast,19,7
9138,2,auditory,Complete course,264,0.71,Moderate,22,13
9139,86,kinesthetic,Master topic,241,0.35,Slow,12,6
9140,47,kinesthetic,Master topic,278,0.77,Fast,4,14
9141,34,visual,Complete course,193,0.24,Moderate,4,12
9142,25,auditory,Master topic,260,0.65,Fast,18,17
9143,13,auditory,Gain certification,284,0.92,Slow,3,8
9144,38,auditory,Complete course,232,0.62,Fast,38,3
9145,63,visual,Complete course,217,0.9,Fast,35,4
9146,87,kinesthetic,Complete course,269,0.83,Slow,24,19
9147,68,visual,Master topic,240,0.56,Moderate,14,11
9148,14,kinesthetic,Gain certification,243,0.33,Moderate,33,7
9149,97,auditory,Complete course,177,1.0,Moderate,22,8
9150,29,kinesthetic,Complete course,242,0.82,Moderate,24,15
9151,77,visual,Complete course,188,0.72,Slow,8,1
9152,40,visual,Master topic,36,0.37,Fast,49,13
9153,44,visual,Master topic,148,0.36,Slow,9,4
9154,39,kinesthetic,Complete course,290,0.71,Moderate,43,12
9155,79,kinesthetic,Gain certification,212,0.32,Moderate,41,3
9156,17,kinesthetic,Complete course,226,0.65,Moderate,24,5
9157,46,visual,Master topic,271,0.99,Fast,3,7
9158,87,visual,Complete course,268,0.82,Moderate,15,9
9159,86,visual,Complete course,94,0.84,Slow,25,3
9160,80,visual,Master topic,55,0.66,Moderate,11,20
9161,43,auditory,Complete course,72,0.25,Fast,15,9
9162,5,visual,Complete course,166,0.45,Fast,8,16
9163,21,auditory,Complete course,248,0.92,Moderate,19,1
9164,0,visual,Gain certification,119,0.86,Moderate,12,13
9165,81,visual,Master topic,78,0.78,Moderate,7,17
9166,69,kinesthetic,Gain certification,239,0.48,Fast,3,8
9167,81,kinesthetic,Master topic,65,0.55,Slow,1,9
9168,97,auditory,Master topic,34,0.56,Moderate,41,7
9169,32,kinesthetic,Complete course,49,0.78,Moderate,20,18
9170,57,kinesthetic,Gain certification,176,0.34,Slow,32,8
9171,26,auditory,Complete course,119,0.25,Slow,34,15
9172,22,visual,Gain certification,102,0.58,Fast,8,17
9173,99,auditory,Gain certification,249,0.89,Fast,17,12
9174,2,visual,Gain certification,201,0.24,Slow,32,13
9175,35,auditory,Complete course,289,0.35,Moderate,40,11
9176,85,visual,Gain certification,135,0.94,Slow,10,15
9177,34,visual,Complete course,208,0.59,Slow,41,11
9178,5,visual,Master topic,185,0.33,Moderate,17,14
9179,23,visual,Complete course,59,0.33,Slow,1,19
9180,97,visual,Complete course,228,0.21,Moderate,7,8
9181,21,auditory,Complete course,177,0.39,Fast,34,15
9182,81,auditory,Master topic,128,0.21,Moderate,7,9
9183,55,visual,Master topic,148,0.38,Fast,22,6
9184,19,auditory,Complete course,127,0.57,Slow,46,13
9185,93,auditory,Gain certification,269,0.57,Moderate,35,14
9186,67,kinesthetic,Complete course,292,0.91,Fast,4,6
9187,31,kinesthetic,Gain certification,123,0.68,Fast,9,12
9188,96,auditory,Gain certification,243,0.29,Slow,10,18
9189,20,visual,Master topic,257,0.75,Slow,20,19
9190,83,visual,Gain certification,60,0.91,Fast,6,6
9191,15,auditory,Complete course,216,0.79,Slow,11,4
9192,75,visual,Complete course,268,0.49,Fast,32,20
9193,8,visual,Master topic,234,0.82,Fast,11,4
9194,53,auditory,Complete course,103,0.26,Moderate,8,18
9195,34,auditory,Complete course,155,0.95,Fast,32,4
9196,74,auditory,Master topic,130,0.97,Fast,1,7
9197,35,auditory,Gain certification,51,0.3,Moderate,7,13
9198,38,kinesthetic,Master topic,219,0.86,Moderate,45,9
9199,67,auditory,Complete course,152,0.24,Moderate,27,16
9200,29,auditory,Gain certification,223,0.68,Slow,23,1
9201,12,visual,Gain certification,78,0.45,Moderate,1,8
9202,89,kinesthetic,Master topic,244,0.91,Slow,27,15
9203,20,auditory,Gain certification,213,0.59,Fast,37,5
9204,59,kinesthetic,Gain certification,76,0.69,Moderate,23,5
9205,88,kinesthetic,Gain certification,70,0.95,Fast,36,13
9206,33,kinesthetic,Gain certification,162,0.97,Moderate,47,18
9207,96,auditory,Gain certification,208,0.37,Moderate,41,1
9208,55,visual,Gain certification,235,0.36,Moderate,11,17
9209,2,visual,Master topic,42,0.74,Slow,25,11
9210,21,visual,Gain certification,117,0.72,Fast,44,13
9211,1,auditory,Gain certification,127,0.28,Moderate,9,18
9212,26,visual,Master topic,69,0.99,Slow,8,2
9213,32,visual,Complete course,56,0.39,Fast,7,1
9214,98,visual,Complete course,54,0.63,Fast,10,9
9215,74,auditory,Complete course,197,0.72,Fast,29,6
9216,36,kinesthetic,Gain certification,268,0.46,Moderate,26,1
9217,68,kinesthetic,Complete course,278,0.43,Fast,33,1
9218,98,kinesthetic,Complete course,239,0.73,Fast,16,5
9219,39,kinesthetic,Gain certification,232,0.85,Fast,24,12
9220,71,auditory,Gain certification,67,0.67,Slow,47,4
9221,37,visual,Gain certification,131,0.26,Moderate,2,18
9222,0,kinesthetic,Master topic,191,0.87,Fast,35,4
9223,18,visual,Complete course,50,0.33,Moderate,1,5
9224,44,auditory,Master topic,294,0.44,Moderate,3,1
9225,81,visual,Master topic,59,0.88,Slow,38,8
9226,5,kinesthetic,Gain certification,60,0.6,Slow,43,4
9227,60,auditory,Gain certification,257,0.69,Moderate,28,6
9228,11,auditory,Master topic,109,0.48,Slow,28,9
9229,84,visual,Master topic,239,0.93,Fast,30,1
9230,89,auditory,Complete course,154,0.91,Slow,35,11
9231,13,visual,Gain certification,297,0.85,Fast,1,18
9232,30,visual,Complete course,191,0.87,Fast,35,13
9233,39,visual,Complete course,170,1.0,Fast,12,5
9234,16,visual,Complete course,101,0.58,Moderate,38,19
9235,12,visual,Gain certification,258,0.63,Fast,2,5
9236,52,auditory,Complete course,195,0.81,Moderate,2,7
9237,70,visual,Complete course,231,0.41,Moderate,46,18
9238,5,auditory,Master topic,74,0.21,Slow,24,4
9239,49,auditory,Complete course,273,0.23,Fast,49,3
9240,85,auditory,Master topic,286,0.83,Moderate,8,15
9241,25,auditory,Master topic,100,0.39,Moderate,12,15
9242,22,auditory,Gain certification,238,0.23,Slow,12,14
9243,22,visual,Gain certification,81,0.27,Fast,8,20
9244,69,kinesthetic,Master topic,254,0.67,Moderate,8,12
9245,96,auditory,Master topic,217,0.34,Slow,12,6
9246,86,kinesthetic,Complete course,190,0.88,Slow,5,15
9247,93,visual,Complete course,151,0.93,Moderate,48,13
9248,69,visual,Complete course,233,0.38,Moderate,16,8
9249,11,kinesthetic,Master topic,277,0.66,Slow,17,10
9250,6,visual,Complete course,59,0.56,Slow,4,1
9251,80,auditory,Gain certification,207,0.96,Moderate,28,8
9252,50,kinesthetic,Complete course,38,0.8,Fast,48,6
9253,43,auditory,Complete course,80,0.43,Slow,24,9
9254,18,kinesthetic,Complete course,156,0.45,Moderate,11,13
9255,54,visual,Gain certification,79,0.67,Moderate,26,15
9256,85,visual,Complete course,113,0.53,Slow,8,6
9257,75,auditory,Gain certification,35,0.54,Moderate,1,5
9258,5,kinesthetic,Master topic,269,0.64,Moderate,37,9
9259,43,auditory,Complete course,124,0.74,Fast,31,7
9260,94,kinesthetic,Complete course,243,0.65,Fast,26,18
9261,0,auditory,Master topic,132,0.5,Moderate,20,20
9262,49,auditory,Complete course,166,0.73,Moderate,44,3
9263,63,auditory,Master topic,78,0.78,Moderate,41,7
9264,0,visual,Complete course,268,0.79,Moderate,15,7
9265,87,kinesthetic,Master topic,76,0.82,Fast,22,13
9266,90,auditory,Gain certification,153,0.82,Moderate,1,8
9267,59,kinesthetic,Master topic,48,0.26,Fast,25,6
9268,42,kinesthetic,Master topic,84,0.78,Fast,44,14
9269,84,kinesthetic,Master topic,241,0.8,Slow,36,3
9270,10,kinesthetic,Master topic,92,0.66,Fast,8,18
9271,29,kinesthetic,Gain certification,88,0.36,Fast,3,5
9272,40,auditory,Gain certification,45,0.37,Moderate,21,18
9273,17,visual,Master topic,279,0.4,Slow,31,14
9274,89,auditory,Gain certification,298,0.86,Slow,27,5
9275,87,kinesthetic,Gain certification,183,0.81,Slow,6,15
9276,78,kinesthetic,Master topic,205,0.49,Slow,27,12
9277,46,kinesthetic,Complete course,238,0.91,Fast,9,18
9278,40,auditory,Master topic,177,0.55,Moderate,3,16
9279,36,kinesthetic,Gain certification,114,0.54,Moderate,48,13
9280,65,visual,Gain certification,175,0.44,Fast,14,11
9281,3,kinesthetic,Gain certification,114,0.57,Slow,8,16
9282,97,auditory,Gain certification,57,0.73,Slow,9,17
9283,85,kinesthetic,Master topic,274,0.51,Fast,8,20
9284,28,visual,Gain certification,160,0.4,Fast,29,16
9285,15,visual,Master topic,96,0.22,Moderate,28,4
9286,99,visual,Complete course,47,0.29,Fast,17,18
9287,47,auditory,Master topic,65,0.38,Fast,12,4
9288,71,auditory,Complete course,52,0.28,Slow,29,7
9289,42,kinesthetic,Complete course,116,0.84,Moderate,21,12
9290,91,visual,Complete course,285,0.73,Moderate,31,12
9291,39,kinesthetic,Gain certification,246,0.99,Slow,36,9
9292,12,auditory,Master topic,296,0.3,Moderate,2,7
9293,94,visual,Gain certification,160,0.45,Slow,47,15
9294,61,kinesthetic,Master topic,45,0.9,Slow,42,10
9295,77,auditory,Gain certification,124,0.71,Fast,1,15
9296,48,visual,Complete course,71,0.66,Moderate,13,4
9297,80,visual,Gain certification,190,0.37,Fast,49,2
9298,75,kinesthetic,Master topic,223,0.76,Fast,19,13
9299,54,kinesthetic,Complete course,82,0.49,Slow,43,4
9300,74,visual,Gain certification,270,0.4,Moderate,2,2
9301,86,kinesthetic,Complete course,175,0.8,Slow,8,3
9302,58,kinesthetic,Complete course,286,0.23,Moderate,20,3
9303,61,kinesthetic,Complete course,165,0.79,Slow,31,7
9304,71,kinesthetic,Master topic,223,0.93,Fast,28,2
9305,75,visual,Complete course,158,0.53,Fast,40,8
9306,60,visual,Complete course,68,0.93,Slow,1,17
9307,22,kinesthetic,Master topic,157,0.74,Slow,6,1
9308,68,visual,Master topic,213,0.71,Slow,13,16
9309,17,auditory,Complete course,31,0.36,Slow,28,12
9310,13,auditory,Complete course,171,0.23,Slow,31,19
9311,79,visual,Master topic,269,0.57,Slow,28,5
9312,94,visual,Complete course,125,0.35,Fast,25,17
9313,86,kinesthetic,Master topic,140,0.23,Fast,21,19
9314,82,visual,Complete course,54,0.95,Fast,39,2
9315,96,auditory,Master topic,75,0.63,Moderate,5,20
9316,76,visual,Gain certification,199,0.37,Fast,23,10
9317,51,kinesthetic,Complete course,46,0.46,Slow,14,16
9318,28,auditory,Gain certification,224,0.45,Slow,40,17
9319,99,auditory,Complete course,52,0.21,Moderate,15,8
9320,38,visual,Complete course,185,0.3,Moderate,16,15
9321,70,auditory,Gain certification,258,0.38,Moderate,25,10
9322,31,visual,Master topic,126,0.61,Moderate,27,4
9323,18,visual,Master topic,258,0.48,Slow,9,12
9324,47,auditory,Master topic,137,0.24,Moderate,37,11
9325,83,visual,Gain certification,221,0.59,Slow,28,10
9326,73,visual,Complete course,200,0.4,Slow,28,1
9327,6,auditory,Gain certification,78,0.6,Fast,3,9
9328,18,auditory,Master topic,285,0.67,Moderate,38,12
9329,70,visual,Master topic,55,0.51,Fast,5,19
9330,19,auditory,Gain certification,49,0.42,Moderate,39,4
9331,82,auditory,Gain certification,115,0.44,Slow,19,4
9332,64,auditory,Complete course,105,0.23,Slow,15,8
9333,93,auditory,Gain certification,183,0.55,Fast,38,17
9334,85,auditory,Gain certification,254,0.2,Slow,24,4
9335,89,visual,Complete course,137,0.26,Slow,41,18
9336,68,visual,Gain certification,89,0.64,Slow,26,20
9337,45,auditory,Master topic,200,0.65,Slow,22,7
9338,93,kinesthetic,Gain certification,160,0.23,Slow,8,4
9339,72,auditory,Master topic,213,0.56,Fast,39,11
9340,46,kinesthetic,Master topic,116,0.4,Fast,9,8
9341,54,visual,Master topic,128,0.25,Moderate,21,4
9342,48,kinesthetic,Gain certification,87,0.83,Fast,8,15
9343,4,kinesthetic,Gain certification,119,0.33,Fast,47,12
9344,72,kinesthetic,Gain certification,242,0.84,Slow,40,5
9345,50,kinesthetic,Master topic,52,0.74,Moderate,6,10
9346,68,auditory,Complete course,293,0.55,Moderate,13,4
9347,17,kinesthetic,Gain certification,188,0.79,Fast,3,14
9348,79,auditory,Gain certification,193,0.68,Fast,27,4
9349,85,kinesthetic,Gain certification,50,0.29,Moderate,42,2
9350,26,kinesthetic,Complete course,276,0.28,Moderate,12,3
9351,48,visual,Complete course,259,0.68,Fast,11,2
9352,86,kinesthetic,Gain certification,213,0.67,Fast,47,4
9353,4,auditory,Gain certification,291,0.66,Moderate,35,12
9354,92,auditory,Gain certification,203,0.28,Slow,31,15
9355,94,kinesthetic,Complete course,224,0.62,Fast,46,10
9356,32,auditory,Master topic,195,0.74,Moderate,35,16
9357,76,kinesthetic,Master topic,150,0.48,Moderate,12,19
9358,46,kinesthetic,Gain certification,239,0.94,Slow,4,7
9359,38,kinesthetic,Gain certification,240,0.34,Fast,32,5
9360,47,auditory,Complete course,187,0.75,Moderate,11,9
9361,38,visual,Master topic,192,1.0,Moderate,26,13
9362,29,auditory,Complete course,98,0.74,Moderate,33,4
9363,67,auditory,Complete course,130,0.38,Fast,2,16
9364,82,kinesthetic,Complete course,294,0.87,Fast,3,3
